id_gene_MM,biotype_MM,gene_MM,MM_up,MM_down,id_gene_HS,gene_HS,biotype_HS,HS_up,HS_down,id_gene_DM,gene_DM,biotype_DM,DM_up,DM_down
ENSMUSG00000029910,['protein_coding'],Mad2l1,False,True,ENSG00000164109,MAD2L1,['protein_coding'],True,True,FBgn0035640,mad2,['protein_coding'],True,True
ENSMUSG00000021271,['protein_coding'],Zfp839,False,True,ENSG00000022976,ZNF839,['protein_coding'],False,True,FBgn0030794,CG13005,['protein_coding'],True,True
ENSMUSG00000029407,['protein_coding'],Uso1,False,True,ENSG00000138768,USO1,['protein_coding'],False,True,FBgn0040087,p115,['protein_coding'],True,True
ENSMUSG00000006463,['protein_coding'],Zdhhc24,False,True,ENSG00000174165,ZDHHC24,['protein_coding'],False,True,"FBgn0034729,FBgn0036670,FBgn0042133,FBgn0039370,FBgn0039369,FBgn0039368,FBgn0039366,FBgn0033815,FBgn0039367","CG10344,CG13029,CG18810,CG4956,CG17195,CG17196,CG17198,CG4676,CG17197","['protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding']","True,True,True,True,True,True,True,True,True","True,True,True,True,True,True,True,True,True"
ENSMUSG00000045915,['protein_coding'],Ccdc42,True,False,ENSG00000161973,CCDC42,['protein_coding'],True,True,"FBgn0032769,FBgn0032768","CG10750,CG17564","['protein_coding', 'protein_coding']","True,True","True,True"
ENSMUSG00000057816,['protein_coding'],Cfap299,True,False,ENSG00000197826,CFAP299,['protein_coding'],False,True,"FBgn0031720,FBgn0038122","CG14013,CG8138","['protein_coding', 'protein_coding']","True,True","True,True"
ENSMUSG00000025451,['protein_coding'],Paip1,False,True,ENSG00000172239,PAIP1,['protein_coding'],True,True,FBgn0034181,CG8963,['protein_coding'],True,True
ENSMUSG00000028741,['protein_coding'],Mrto4,True,False,ENSG00000053372,MRTO4,['protein_coding'],True,False,FBgn0033485,RpLP0-like,['protein_coding'],True,True
ENSMUSG00000025907,['protein_coding'],Rb1cc1,True,False,ENSG00000023287,RB1CC1,['protein_coding'],False,True,FBgn0037363,Atg17,['protein_coding'],True,True
ENSMUSG00000031516,['protein_coding'],Dctn6,True,False,ENSG00000104671,DCTN6,['protein_coding'],False,True,FBgn0086446,DCTN6-p27,['protein_coding'],True,True
ENSMUSG00000055660,['protein_coding'],Mettl4,True,False,ENSG00000101574,METTL4,['protein_coding'],False,True,FBgn0015351,CG14906,['protein_coding'],True,True
ENSMUSG00000040195,['protein_coding'],Nemp1,True,False,ENSG00000166881,NEMP1,['protein_coding'],True,True,FBgn0030768,CG9723,['protein_coding'],True,True
ENSMUSG00000071645,['protein_coding'],Tut1,True,False,ENSG00000149016,TUT1,['protein_coding'],True,False,FBgn0035889,mkg-p,['protein_coding'],True,True
ENSMUSG00000054717,['protein_coding'],Hmgb2,False,True,ENSG00000164104,HMGB2,['protein_coding'],False,True,FBgn0278608,Dsp1,['protein_coding'],True,True
ENSMUSG00000069565,['protein_coding'],Dazap1,True,False,ENSG00000071626,DAZAP1,['protein_coding'],True,True,FBgn0004838,Hrb27C,['protein_coding'],True,True
ENSMUSG00000032508,['protein_coding'],Myd88,True,True,ENSG00000172936,MYD88,['protein_coding'],True,True,FBgn0033402,Myd88,['protein_coding'],True,False
ENSMUSG00000026374,['protein_coding'],Tsn,False,True,ENSG00000211460,TSN,['protein_coding'],True,True,FBgn0033528,trsn,['protein_coding'],True,True
ENSMUSG00000025147,['protein_coding'],Mob2,False,True,ENSG00000182208,MOB2,['protein_coding'],False,True,FBgn0259481,Mob2,['protein_coding'],True,False
ENSMUSG00000036777,['protein_coding'],Anln,False,True,ENSG00000011426,ANLN,['protein_coding'],False,True,FBgn0261385,scra,['protein_coding'],True,True
ENSMUSG00000042272,['protein_coding'],Sestd1,False,True,ENSG00000187231,SESTD1,['protein_coding'],False,True,FBgn0035308,CG15822,['protein_coding'],True,True
ENSMUSG00000018040,['protein_coding'],Rrp7a,True,True,ENSG00000189306,RRP7A,['protein_coding'],False,True,FBgn0031764,CG9107,['protein_coding'],True,True
ENSMUSG00000029625,['protein_coding'],Cpsf4,False,True,ENSG00000160917,CPSF4,['protein_coding'],False,True,FBgn0015621,Clp,['protein_coding'],True,True
ENSMUSG00000035754,['protein_coding'],Wdr18,True,False,ENSG00000065268,WDR18,['protein_coding'],True,False,FBgn0023514,CG14805,['protein_coding'],True,True
ENSMUSG00000018666,['protein_coding'],Cbx1,False,True,ENSG00000108468,CBX1,['protein_coding'],False,True,"FBgn0030082,FBgn0003607,FBgn0039019","HP1b,Su(var)205,HP1c","['protein_coding', 'protein_coding', 'protein_coding']","True,True,True","True,True,True"
ENSMUSG00000024158,['protein_coding'],Hagh,True,False,ENSG00000063854,HAGH,['protein_coding'],True,False,FBgn0037024,tzn,['protein_coding'],True,True
ENSMUSG00000026679,['protein_coding'],Enkur,True,False,ENSG00000151023,ENKUR,['protein_coding'],False,True,FBgn0062517,CG16984,['protein_coding'],True,True
ENSMUSG00000029227,['protein_coding'],Fip1l1,False,True,ENSG00000145216,FIP1L1,['protein_coding'],False,True,FBgn0037255,Fip1,['protein_coding'],True,True
ENSMUSG00000015597,['protein_coding'],Zfp318,True,True,ENSG00000171467,ZNF318,['protein_coding'],False,True,FBgn0027866,CG9776,['protein_coding'],True,True
ENSMUSG00000018160,['protein_coding'],Med1,True,False,ENSG00000125686,MED1,['protein_coding'],False,True,FBgn0037109,MED1,['protein_coding'],True,True
ENSMUSG00000028790,['protein_coding'],Khdrbs1,False,True,ENSG00000121774,KHDRBS1,['protein_coding'],True,True,"FBgn0022986,FBgn0022987","qkr58E-1,qkr54B","['protein_coding', 'protein_coding']","True,True","True,False"
ENSMUSG00000053134,['protein_coding'],Supt7l,False,True,ENSG00000119760,SUPT7L,['protein_coding'],False,True,FBgn0030874,Spt7,['protein_coding'],True,True
ENSMUSG00000031781,['protein_coding'],Ciapin1,True,False,ENSG00000005194,CIAPIN1,['protein_coding'],True,False,FBgn0001977,CIAPIN1,['protein_coding'],True,True
ENSMUSG00000042406,['protein_coding'],Atf4,False,True,ENSG00000128272,ATF4,['protein_coding'],False,True,FBgn0000370,crc,['protein_coding'],True,True
ENSMUSG00000033055,['protein_coding'],Ankrd54,True,True,ENSG00000100124,ANKRD54,['protein_coding'],False,True,FBgn0036052,CG10809,['protein_coding'],True,True
ENSMUSG00000058446,['protein_coding'],Znrf2,True,False,ENSG00000180233,ZNRF2,['protein_coding'],True,True,FBgn0029911,CG14435,['protein_coding'],False,True
ENSMUSG00000024902,['protein_coding'],Mrpl11,True,False,ENSG00000174547,MRPL11,['protein_coding'],False,True,FBgn0038234,mRpL11,['protein_coding'],True,True
ENSMUSG00000036678,['protein_coding'],Aaas,True,False,ENSG00000094914,AAAS,['protein_coding'],False,True,"FBgn0030122,FBgn0032188","Aladin,CG13137","['protein_coding', 'protein_coding']","True,True","True,True"
ENSMUSG00000030654,['protein_coding'],Arl6ip1,True,True,ENSG00000170540,ARL6IP1,['protein_coding'],True,True,FBgn0038453,Arl6IP1,['protein_coding'],True,True
ENSMUSG00000049300,['protein_coding'],Prmt6,False,True,ENSG00000198890,PRMT6,['protein_coding'],False,True,FBgn0032329,Art8,['protein_coding'],True,True
ENSMUSG00000048647,['protein_coding'],Exd1,True,True,ENSG00000178997,EXD1,['protein_coding'],True,True,FBgn0036330,CG11263,['protein_coding'],True,True
ENSMUSG00000033760,['protein_coding'],Rbm4b,True,False,ENSG00000173933,RBM4,['protein_coding'],False,True,FBgn0011640,lark,['protein_coding'],True,True
ENSMUSG00000043535,['protein_coding'],Setx,True,True,ENSG00000107290,SETX,['protein_coding'],True,True,FBgn0035842,CG7504,['protein_coding'],True,True
ENSMUSG00000028948,['protein_coding'],Nol9,False,True,ENSG00000162408,NOL9,['protein_coding'],False,True,FBgn0034073,CG8414,['protein_coding'],True,True
ENSMUSG00000002635,['protein_coding'],Pdcd2l,True,False,ENSG00000126249,PDCD2L,['protein_coding'],False,True,FBgn0038055,trus,['protein_coding'],True,True
ENSMUSG00000031660,['protein_coding'],Brd7,True,True,ENSG00000166164,BRD7,['protein_coding'],False,True,FBgn0031947,CG7154,['protein_coding'],True,True
ENSMUSG00000039963,['protein_coding'],Ccdc40,True,False,ENSG00000141519,CCDC40,['protein_coding'],False,True,FBgn0262123,l(2)41Ab,['protein_coding'],True,True
ENSMUSG00000028995,['protein_coding'],Fam126a,True,False,ENSG00000122591,FAM126A,['protein_coding'],False,True,FBgn0034269,CG6406,['protein_coding'],True,True
ENSMUSG00000051256,['protein_coding'],Jagn1,True,True,ENSG00000171135,JAGN1,['protein_coding'],False,True,FBgn0037374,jagn,['protein_coding'],True,True
ENSMUSG00000025737,['protein_coding'],Wdr24,True,False,ENSG00000127580,WDR24,['protein_coding'],True,False,FBgn0027518,Wdr24,['protein_coding'],True,True
ENSMUSG00000025940,['protein_coding'],Tmem70,False,True,ENSG00000175606,TMEM70,['protein_coding'],False,True,FBgn0035805,CG7506,['protein_coding'],True,True
ENSMUSG00000057778,['protein_coding'],Cyb5d2,True,False,ENSG00000167740,CYB5D2,['protein_coding'],True,False,FBgn0030099,CG12056,['protein_coding'],True,True
ENSMUSG00000003464,['protein_coding'],Pex19,False,True,ENSG00000162735,PEX19,['protein_coding'],False,True,FBgn0032407,Pex19,['protein_coding'],True,True
ENSMUSG00000032575,['protein_coding'],Manf,True,False,ENSG00000145050,MANF,['protein_coding'],True,False,FBgn0027095,Manf,['protein_coding'],True,True
ENSMUSG00000058076,['protein_coding'],Sdhc,True,True,ENSG00000143252,SDHC,['protein_coding'],False,True,FBgn0037873,SdhC,['protein_coding'],True,True
ENSMUSG00000005882,['protein_coding'],Uqcc1,True,False,ENSG00000101019,UQCC1,['protein_coding'],True,False,FBgn0035722,CG10075,['protein_coding'],True,True
ENSMUSG00000025470,['protein_coding'],Zfp511,True,False,ENSG00000198546,ZNF511,['protein_coding'],False,True,FBgn0016970,l(2)k10201,['protein_coding'],True,True
ENSMUSG00000024790,['protein_coding'],Sac3d1,True,False,ENSG00000168061,SAC3D1,['protein_coding'],True,False,FBgn0035998,CG3437,['protein_coding'],True,True
ENSMUSG00000031513,['protein_coding'],Leprotl1,False,True,ENSG00000213625,LEPROT,['protein_coding'],False,True,FBgn0050423,CG30423,['protein_coding'],True,True
ENSMUSG00000015341,['protein_coding'],Golga7,False,True,ENSG00000147533,GOLGA7,['protein_coding'],False,True,FBgn0039427,CG5447,['protein_coding'],True,True
ENSMUSG00000037710,['protein_coding'],Cisd1,True,True,ENSG00000145354,CISD2,['protein_coding'],False,True,FBgn0062442,Cisd2,['protein_coding'],True,True
ENSMUSG00000037894,['protein_coding'],H2afz,True,True,ENSG00000164032,H2AFZ,['protein_coding'],False,True,FBgn0001197,His2Av,['protein_coding'],True,True
ENSMUSG00000030611,['protein_coding'],Mrps11,True,False,ENSG00000181991,MRPS11,['protein_coding'],False,True,FBgn0038474,mRpS11,['protein_coding'],True,True
ENSMUSG00000022706,['protein_coding'],Mrpl40,True,False,ENSG00000185608,MRPL40,['protein_coding'],True,False,FBgn0037892,mRpL40,['protein_coding'],True,True
ENSMUSG00000043648,['protein_coding'],Pld6,True,True,ENSG00000179598,PLD6,['protein_coding'],True,False,FBgn0261266,zuc,['protein_coding'],True,True
ENSMUSG00000045435,['protein_coding'],Tmem60,True,False,ENSG00000135211,TMEM60,['protein_coding'],False,True,FBgn0035248,CG13919,['protein_coding'],True,True
ENSMUSG00000010796,['protein_coding'],Asz1,True,False,ENSG00000154438,ASZ1,['protein_coding'],False,True,FBgn0033273,Gasz,['protein_coding'],True,True
ENSMUSG00000019738,['protein_coding'],Polr2i,True,False,ENSG00000105258,POLR2I,['protein_coding'],True,False,FBgn0004855,RpII15,['protein_coding'],True,True
ENSMUSG00000056899,['protein_coding'],Immp2l,True,False,ENSG00000184903,IMMP2L,['protein_coding'],True,True,FBgn0034535,CG11110,['protein_coding'],True,True
ENSMUSG00000049670,['protein_coding'],Morn4,True,False,ENSG00000171160,MORN4,['protein_coding'],True,False,FBgn0087005,rtp,['protein_coding'],True,True
ENSMUSG00000075229,['protein_coding'],Ccdc58,True,False,ENSG00000160124,CCDC58,['protein_coding'],False,True,FBgn0036909,Ccdc58,['protein_coding'],True,True
ENSMUSG00000062169,['protein_coding'],Cnih4,False,True,ENSG00000143771,CNIH4,['protein_coding'],False,True,FBgn0243513,cnir,['protein_coding'],True,True
ENSMUSG00000026495,['protein_coding'],Efcab2,True,False,ENSG00000203666,EFCAB2,['protein_coding'],True,False,FBgn0034592,CG9406,['protein_coding'],True,True
ENSMUSG00000057594,['protein_coding'],Arl16,False,True,ENSG00000214087,ARL16,['protein_coding'],False,True,FBgn0031254,CG13692,['protein_coding'],True,True
ENSMUSG00000022013,['protein_coding'],Dnajc15,True,False,ENSG00000205981,DNAJC19,['protein_coding'],False,True,FBgn0036173,CG7394,['protein_coding'],True,True
ENSMUSG00000025208,['protein_coding'],Mrpl43,True,False,ENSG00000055950,MRPL43,['protein_coding'],True,False,FBgn0034893,mRpL43,['protein_coding'],True,True
ENSMUSG00000004945,['protein_coding'],Tmem242,True,True,ENSG00000215712,TMEM242,['protein_coding'],False,True,FBgn0030311,CG11699,['protein_coding'],True,True
ENSMUSG00000049932,['protein_coding'],H2afx,True,False,ENSG00000164508,HIST1H2AA,['protein_coding'],True,False,"FBgn0053859,FBgn0053856,FBgn0053859","His2A:CG33859,His2A:CG33856,His2A:CG33859","['protein_coding', 'protein_coding', 'protein_coding']","True,True,True","True,True,True"
ENSMUSG00000002661,['protein_coding'],Alkbh7,True,False,ENSG00000125652,ALKBH7,['protein_coding'],True,False,FBgn0036210,CG14130,['protein_coding'],True,True
ENSMUSG00000037910,['lncRNA'],1700018B24Rik,True,False,ENSG00000100632,ERH,['protein_coding'],False,True,FBgn0011586,e(r),['protein_coding'],True,True
ENSMUSG00000022400,['protein_coding'],Rbx1,False,True,ENSG00000100387,RBX1,['protein_coding'],False,True,"FBgn0040291,FBgn0025638","Roc1b,Roc1a","['protein_coding', 'protein_coding']","True,True","True,True"
ENSMUSG00000057229,['protein_coding'],Dmac2,True,False,ENSG00000105341,DMAC2,['protein_coding'],False,True,FBgn0037018,CG4042,['protein_coding'],True,True
ENSMUSG00000015542,['protein_coding'],Nat9,True,False,ENSG00000109065,NAT9,['protein_coding'],True,False,FBgn0039859,CG11539,['protein_coding'],True,True
ENSMUSG00000022773,['protein_coding'],Ypel1,True,False,ENSG00000100027,YPEL1,['protein_coding'],True,False,FBgn0030183,CG15309,['protein_coding'],True,True
ENSMUSG00000024414,['protein_coding'],Mrpl27,False,True,ENSG00000108826,MRPL27,['protein_coding'],False,True,FBgn0053002,mRpL27,['protein_coding'],True,True
ENSMUSG00000040048,['protein_coding'],Ndufb10,True,False,ENSG00000140990,NDUFB10,['protein_coding'],True,False,FBgn0021967,ND-PDSW,['protein_coding'],True,True
ENSMUSG00000042043,['protein_coding'],Tbca,True,False,ENSG00000171530,TBCA,['protein_coding'],True,False,FBgn0039869,CG1890,['protein_coding'],True,True
ENSMUSG00000018554,['protein_coding',Ybx2,True,False,ENSG00000006047,YBX2,['protein_coding'],True,False,FBgn0022959,yps,['protein_coding'],True,True
ENSMUSG00000028639, 'protein_coding'],Ybx1,True,False,ENSG00000006047,YBX2,['protein_coding'],True,False,FBgn0022959,yps,['protein_coding'],True,True
ENSMUSG00000023156,['protein_coding'],Rpp14,False,True,ENSG00000163684,RPP14,['protein_coding'],True,True,"FBgn0039744,FBgn0085346","CG15526,CG34317","['protein_coding', 'protein_coding']","True,True","True,True"
ENSMUSG00000091625,['protein_coding'],Lsm5,False,True,ENSG00000106355,LSM5,['protein_coding'],False,True,FBgn0035675,CG6610,['protein_coding'],True,True
ENSMUSG00000020738,['protein_coding'],Sumo2,False,True,ENSG00000188612,SUMO2,['protein_coding'],True,False,FBgn0264922,smt3,['protein_coding'],True,True
ENSMUSG00000057506,['protein_coding'],Bloc1s2,True,True,ENSG00000196072,BLOC1S2,['protein_coding'],False,True,FBgn0036118,Blos2,['protein_coding'],True,True
ENSMUSG00000025102,['protein_coding'],3110040N11Rik,True,True,ENSG00000169609,C15orf40,['protein_coding'],False,True,FBgn0035415,CG14966,['protein_coding'],True,True
ENSMUSG00000021241,['protein_coding'],Isca2,True,False,ENSG00000165898,ISCA2,['protein_coding'],True,False,FBgn0039205,CG13623,['protein_coding'],True,True
ENSMUSG00000025135,['protein_coding'],Anapc11,True,False,ENSG00000141552,ANAPC11,['protein_coding'],True,False,"FBgn0250903,FBgn0085470","lmgA,lmgB","['protein_coding', 'protein_coding']","True,True","True,True"
ENSMUSG00000063019,['protein_coding'],Manbal,False,True,ENSG00000101363,MANBAL,['protein_coding'],False,True,FBgn0025558,CG4101,['protein_coding'],True,True
ENSMUSG00000062248,['protein_coding'],Cks2,True,True,ENSG00000123975,CKS2,['protein_coding'],True,True,"FBgn0010314,FBgn0037613","Cks30A,Cks85A","['protein_coding', 'protein_coding']","True,True","True,True"
ENSMUSG00000027569,['protein_coding'],Mrgbp,True,True,ENSG00000101189,MRGBP,['protein_coding'],True,False,FBgn0033341,MrgBP,['protein_coding'],True,True
ENSMUSG00000024217,['protein_coding'],Snrpc,True,False,ENSG00000124562,SNRPC,['protein_coding'],True,False,FBgn0261792,snRNP-U1-C,['protein_coding'],True,True
ENSMUSG00000017188,['protein_coding'],Coa3,True,False,ENSG00000183978,COA3,['protein_coding'],False,True,FBgn0261353,Ccdc56,['protein_coding'],True,True
ENSMUSG00000030417,['protein_coding'],Pdcd5,True,False,ENSG00000105185,PDCD5,['protein_coding'],False,True,FBgn0036580,PDCD-5,['protein_coding'],True,True
ENSMUSG00000078201,['protein_coding'],Tmem203,True,False,ENSG00000187713,TMEM203,['protein_coding'],True,True,FBgn0066303,CG33932,['protein_coding'],True,True
ENSMUSG00000087687,['protein_coding'],Pet100,True,False,ENSG00000229833,PET100,['protein_coding'],True,True,FBgn0034248,CG14483,['protein_coding'],True,True
ENSMUSG00000042198,['protein_coding'],Chchd7,True,False,ENSG00000170791,CHCHD7,['protein_coding'],False,True,FBgn0040634,CG4186,['protein_coding'],True,True
ENSMUSG00000008822,['protein_coding'],Acyp1,True,False,ENSG00000119640,ACYP1,['protein_coding'],True,False,"FBgn0038363,FBgn0085190","Acyp2,CG34161","['protein_coding', 'protein_coding']","True,True","True,True"
ENSMUSG00000051811,['protein_coding'],Cox6b2,True,False,ENSG00000160471,COX6B2,['protein_coding'],True,True,FBgn0031066,COX6B,['protein_coding'],True,True
ENSMUSG00000027533,['protein_coding'],Fabp5,False,True,ENSG00000164687,FABP5,['protein_coding'],False,True,FBgn0037913,fabp,['protein_coding'],True,True
ENSMUSG00000039168,['protein_coding'],Dap,True,False,ENSG00000112977,DAP,['protein_coding'],True,True,FBgn0033624,CG12384,['protein_coding'],True,True
ENSMUSG00000014633,['protein_coding'],Cmc2,True,False,ENSG00000103121,CMC2,['protein_coding'],True,False,FBgn0259721,CG42375,['protein_coding'],True,True
ENSMUSG00000046516,['protein_coding'],Cox17,True,False,ENSG00000138495,COX17,['protein_coding'],True,False,FBgn0030610,CG9065,['protein_coding'],True,True
ENSMUSG00000017716,['protein_coding'],Birc5,True,False,ENSG00000089685,BIRC5,['protein_coding'],True,True,FBgn0264291,Det,['protein_coding'],True,True
ENSMUSG00000034932,['protein_coding'],Mrpl54,True,False,ENSG00000183617,MRPL54,['protein_coding'],True,True,FBgn0034579,mRpL54,['protein_coding'],True,True
ENSMUSG00000003660,['protein_coding'],Snrnp200,False,True,ENSG00000144028,SNRNP200,['protein_coding'],False,True,FBgn0263599,l(3)72Ab,['protein_coding'],True,True
ENSMUSG00000039000,['protein_coding'],Ube3c,True,False,ENSG00000009335,UBE3C,['protein_coding'],False,True,FBgn0034989,CG3356,['protein_coding'],True,True
