id_gene_DM,gene_DM,biotype_DM,DM_up,DM_down,id_gene_HS,gene_HS,biotype_HS,HS_up,HS_down,id_gene_MM,gene_MM,biotype_MM,MM_up,MM_down,FDR<=0.05,FDR<=0.01,StockNumber,FlyBase Genotype,FT1 eggs,FT1 hatched,FT2 eggs,FT2 hatched,FT3 eggs,FT3 hatched,FT4 eggs,FT4 hatched,Phenotype or literature,Previously known to affect spermatogenesis,Function,Previous ref to RNAi working,Other species infertility phenotype?
FBgn0035154,hiro,protein_coding,True,False,ENSG00000121064,SCPEP1,protein_coding,False,True,ENSMUSG00000000278,Scpep1,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0052857,CG32857,protein_coding,True,True,ENSG00000169599,NFU1,protein_coding,False,True,ENSMUSG00000029993,Nfu1,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0053502,CG33502,protein_coding,True,True,ENSG00000169599,NFU1,protein_coding,False,True,ENSMUSG00000029993,Nfu1,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0039635,Pdhb,protein_coding,True,True,ENSG00000168291,PDHB,protein_coding,False,True,ENSMUSG00000021748,Pdhb,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0086757,cbs,protein_coding,True,True,ENSG00000136935,GOLGA1,protein_coding,False,True,ENSMUSG00000026754,Golga1,protein_coding,True,True,True,True,v103509,P{KK112417}VIE-260B,30,28,33,29,30,27,30,30,,,,No,
FBgn0035900,ZC3H3,protein_coding,True,True,ENSG00000014164,ZC3H3,protein_coding,True,True,ENSMUSG00000075600,Zc3h3,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0004106,Cdk1,protein_coding,True,True,ENSG00000170312,CDK1,protein_coding,True,True,ENSMUSG00000019942,Cdk1,protein_coding,True,True,True,False,,,,,,,,,,,,,,,
FBgn0034452,Oseg6,protein_coding,True,False,ENSG00000157796,WDR19,protein_coding,False,True,ENSMUSG00000037890,Wdr19,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0266268,FeCH,protein_coding,True,True,ENSG00000066926,FECH,protein_coding,False,True,ENSMUSG00000024588,Fech,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0030724,Nipsnap,protein_coding,True,True,ENSG00000146729,NIPSNAP2,protein_coding,False,True,ENSMUSG00000029432,Nipsnap2,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0036356,CG10222,protein_coding,True,False,ENSG00000142751,GPN2,protein_coding,False,True,ENSMUSG00000028848,Gpn2,protein_coding,True,True,True,True,,,,,,,,,,,,,,,
FBgn0038360,CG9590,protein_coding,True,True,ENSG00000055147,FAM114A2,protein_coding,False,True,ENSMUSG00000020523,Fam114a2,protein_coding,False,True,True,True,v100015,P{KK102936}VIE-260B,24,23,29,27,31,30,30,27,,,,No,
FBgn0029121,Sras,protein_coding,True,True,ENSG00000173653,RCE1,protein_coding,False,True,ENSMUSG00000024889,Rce1,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0038772,mdlc,protein_coding,True,True,ENSG00000139797,RNF113B,protein_coding,True,False,ENSMUSG00000098134,Rnf113a2,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0265102,Oseg1,protein_coding,True,True,ENSG00000163913,IFT122,protein_coding,True,False,ENSMUSG00000030323,Ift122,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0020930,Dgkepsilon,protein_coding,True,True,ENSG00000153933,DGKE,protein_coding,False,True,ENSMUSG00000000276,Dgke,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0061361,CG33786,protein_coding,True,True,ENSG00000196449,YRDC,protein_coding,False,True,ENSMUSG00000028889,Yrdc,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0062411,Ctr1C,protein_coding,True,True,ENSG00000136868,SLC31A1,protein_coding,False,True,ENSMUSG00000066150,Slc31a1,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0062413,Ctr1A,protein_coding,True,True,ENSG00000136868,SLC31A1,protein_coding,False,True,ENSMUSG00000066150,Slc31a1,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0027950,MBD-like,protein_coding,True,True,ENSG00000134046,MBD2,protein_coding,False,True,ENSMUSG00000035478,Mbd3,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0014870,Psi,protein_coding,True,True,ENSG00000107164,FUBP3,protein_coding,False,True,"ENSMUSG00000007670,ENSMUSG00000026843","Khsrp,Fubp3","protein_coding,protein_coding","False,False","True,True",True,False,,,,,,,,,,,,,,,
FBgn0025807,Rad9,protein_coding,True,False,ENSG00000151164,RAD9B,protein_coding,False,True,ENSMUSG00000038569,Rad9b,protein_coding,True,True,True,True,,,,,,,,,,,,,,,
FBgn0033199,CG17985,protein_coding,True,True,ENSG00000176018,LYSMD3,protein_coding,False,True,ENSMUSG00000035840,Lysmd3,protein_coding,False,True,True,False,,,,,,,,,,,,,,,
FBgn0017551,Rca1,protein_coding,True,True,ENSG00000156509,FBXO43,protein_coding,False,True,ENSMUSG00000048230,Fbxo43,protein_coding,False,True,True,True,,,,,,,,,,,,,,,Mouse infertility reported
FBgn0035232,CG12099,protein_coding,True,True,ENSG00000022840,RNF10,protein_coding,False,True,ENSMUSG00000041740,Rnf10,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0037781,Fancl,protein_coding,True,True,ENSG00000115392,FANCL,protein_coding,False,True,ENSMUSG00000004018,Fancl,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0035640,mad2,protein_coding,True,True,ENSG00000164109,MAD2L1,protein_coding,True,True,ENSMUSG00000029910,Mad2l1,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0030794,CG13005,protein_coding,True,True,ENSG00000022976,ZNF839,protein_coding,False,True,ENSMUSG00000021271,Zfp839,protein_coding,False,True,True,False,,,,,,,,,,,,,,,
FBgn0040087,p115,protein_coding,True,True,ENSG00000138768,USO1,protein_coding,False,True,ENSMUSG00000029407,Uso1,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0032769,CG10750,protein_coding,True,True,ENSG00000161973,CCDC42,protein_coding,True,True,ENSMUSG00000045915,Ccdc42,protein_coding,True,False,True,True,,,,,,,,,,,,,,,Mouse infertility reported
FBgn0032768,CG17564,protein_coding,True,True,ENSG00000161973,CCDC42,protein_coding,True,True,ENSMUSG00000045915,Ccdc42,protein_coding,True,False,True,True,,,,,,,,,,,,,,,Mouse infertility reported
FBgn0031720,CG14013,protein_coding,True,True,ENSG00000197826,CFAP299,protein_coding,False,True,ENSMUSG00000057816,Cfap299,protein_coding,True,False,True,False,v110065,P{KK106493}VIE-260B,15,10,27,26,25,25,25,23,v17342 Works,,,No,
FBgn0038122,CG8138,protein_coding,True,True,ENSG00000197826,CFAP299,protein_coding,False,True,ENSMUSG00000057816,Cfap299,protein_coding,True,False,True,False,v107293,P{KK107605}VIE-260B,26,26,25,25,20,19,24,23,,,,No,
FBgn0034181,CG8963,protein_coding,True,True,ENSG00000172239,PAIP1,protein_coding,True,True,ENSMUSG00000025451,Paip1,protein_coding,False,True,True,False,,,,,,,,,,,,,,,
FBgn0033485,RpLP0-like,protein_coding,True,True,ENSG00000053372,MRTO4,protein_coding,True,False,ENSMUSG00000028741,Mrto4,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0037363,Atg17,protein_coding,True,True,ENSG00000023287,RB1CC1,protein_coding,False,True,ENSMUSG00000025907,Rb1cc1,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0086446,DCTN6-p27,protein_coding,True,True,ENSG00000104671,DCTN6,protein_coding,False,True,ENSMUSG00000031516,Dctn6,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0015351,CG14906,protein_coding,True,True,ENSG00000101574,METTL4,protein_coding,False,True,ENSMUSG00000055660,Mettl4,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0039543,CG12428,protein_coding,True,True,ENSG00000005469,CROT,protein_coding,False,True,ENSMUSG00000003623,Crot,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0030768,CG9723,protein_coding,True,True,ENSG00000166881,NEMP1,protein_coding,True,True,ENSMUSG00000040195,Nemp1,protein_coding,True,False,True,True,v37412,w[1118]; P{GD3395}v37412/TM3,27,26,25,25,29,29,20,19,,,,Yes,
FBgn0035889,mkg-p,protein_coding,True,True,ENSG00000149016,TUT1,protein_coding,True,False,ENSMUSG00000071645,Tut1,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0278608,Dsp1,protein_coding,True,True,ENSG00000164104,HMGB2,protein_coding,False,True,ENSMUSG00000054717,Hmgb2,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0004838,Hrb27C,protein_coding,True,True,ENSG00000071626,DAZAP1,protein_coding,True,True,ENSMUSG00000069565,Dazap1,protein_coding,True,False,True,True,33716,y[1] sc[*] v[1]; P{TRiP.HMS00597}attP2,25,11,21,19,14,11,25,18,No obvious defects. Plenty of motile sperm. ,"No, but predicted. ",mRNA 3'-UTR binding (DAZ-associated domain),Yes,Mouse infertility reported (impaired spermatogenesis: no post-meiotic cells)
FBgn0033402,Myd88,protein_coding,True,False,ENSG00000172936,MYD88,protein_coding,True,True,ENSMUSG00000032508,Myd88,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0033528,trsn,protein_coding,True,True,ENSG00000211460,TSN,protein_coding,True,True,ENSMUSG00000026374,Tsn,protein_coding,False,True,True,True,v108456,P{KK108391}VIE-260B,29,27,31,29,30,29,25,25,,,,Yes,
FBgn0259481,Mob2,protein_coding,True,False,ENSG00000182208,MOB2,protein_coding,False,True,ENSMUSG00000025147,Mob2,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0261385,scra,protein_coding,True,True,ENSG00000011426,ANLN,protein_coding,False,True,ENSMUSG00000036777,Anln,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0035308,CG15822,protein_coding,True,True,ENSG00000187231,SESTD1,protein_coding,False,True,ENSMUSG00000042272,Sestd1,protein_coding,False,True,True,False,,,,,,,,,,,,,,,
FBgn0031764,CG9107,protein_coding,True,True,ENSG00000189306,RRP7A,protein_coding,False,True,ENSMUSG00000018040,Rrp7a,protein_coding,True,True,True,True,,,,,,,,,,,,,,,
FBgn0015621,Clp,protein_coding,True,True,ENSG00000160917,CPSF4,protein_coding,False,True,ENSMUSG00000029625,Cpsf4,protein_coding,False,True,True,False,,,,,,,,,,,,,,,
FBgn0023514,CG14805,protein_coding,True,True,ENSG00000065268,WDR18,protein_coding,True,False,ENSMUSG00000035754,Wdr18,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0030082,HP1b,protein_coding,True,True,ENSG00000108468,CBX1,protein_coding,False,True,ENSMUSG00000018666,Cbx1,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0003607,Su(var)205,protein_coding,True,True,ENSG00000108468,CBX1,protein_coding,False,True,ENSMUSG00000018666,Cbx1,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0039019,HP1c,protein_coding,True,True,ENSG00000108468,CBX1,protein_coding,False,True,ENSMUSG00000018666,Cbx1,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0037024,tzn,protein_coding,True,True,ENSG00000063854,HAGH,protein_coding,True,False,ENSMUSG00000024158,Hagh,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0062517,CG16984,protein_coding,True,True,ENSG00000151023,ENKUR,protein_coding,False,True,ENSMUSG00000026679,Enkur,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0037255,Fip1,protein_coding,True,True,ENSG00000145216,FIP1L1,protein_coding,False,True,ENSMUSG00000029227,Fip1l1,protein_coding,False,True,True,True,v104473,P{KK109111}VIE-260B,31,28,30,28,30,29,22,22,GD works,,,No,
FBgn0027866,CG9776,protein_coding,True,True,ENSG00000171467,ZNF318,protein_coding,False,True,ENSMUSG00000015597,Zfp318,protein_coding,True,True,True,True,v107811,P{KK109675}VIE-260B,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,,,No,
FBgn0037109,MED1,protein_coding,True,True,ENSG00000125686,MED1,protein_coding,False,True,ENSMUSG00000018160,Med1,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0022986,qkr58E-1,protein_coding,True,True,ENSG00000121774,KHDRBS1,protein_coding,True,True,ENSMUSG00000028790,Khdrbs1,protein_coding,False,True,True,True,,,,,,,,,,,,,,,Mouse infertility reported
FBgn0022987,qkr54B,protein_coding,True,False,ENSG00000121774,KHDRBS1,protein_coding,True,True,ENSMUSG00000028790,Khdrbs1,protein_coding,False,True,True,True,,,,,,,,,,,,,,,Mouse infertility reported
FBgn0030874,Spt7,protein_coding,True,True,ENSG00000119760,SUPT7L,protein_coding,False,True,ENSMUSG00000053134,Supt7l,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0001977,CIAPIN1,protein_coding,True,True,ENSG00000005194,CIAPIN1,protein_coding,True,False,ENSMUSG00000031781,Ciapin1,protein_coding,True,False,True,False,44644,y[1] v[1]; P{TRiP.HMC02348}attP2,30,13,25,12,54,29,25,18,No obvious defects. Plenty of motile sperm. ,Male sterility reported for mutant. https://onlinelibrary.wiley.com/doi/epdf/10.1002/dvdy.23951,Cytokine induced apoptosis inhibitor,No,
FBgn0000370,crc,protein_coding,True,True,ENSG00000128272,ATF4,protein_coding,False,True,ENSMUSG00000042406,Atf4,protein_coding,False,True,True,True,,,,,,,,,,,,,,,Mouse infertility reported
FBgn0036052,CG10809,protein_coding,True,True,ENSG00000100124,ANKRD54,protein_coding,False,True,ENSMUSG00000033055,Ankrd54,protein_coding,True,True,True,True,v38407,w[1118]; P{GD7097}v38407,31,29,30,30,30,29,27,27,,,,Yes,
FBgn0029911,CG14435,protein_coding,False,True,ENSG00000180233,ZNRF2,protein_coding,True,True,ENSMUSG00000058446,Znrf2,protein_coding,True,True,True,True,,,,,,,,,,,,,,,
FBgn0032345,CG14921,protein_coding,True,True,ENSG00000256061,DNAAF4,protein_coding,True,True,ENSMUSG00000092192,Dnaaf4,protein_coding,True,True,True,True,,,,,,,,,,,,,,,
FBgn0038234,mRpL11,protein_coding,True,True,ENSG00000174547,MRPL11,protein_coding,False,True,ENSMUSG00000024902,Mrpl11,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0030122,Aladin,protein_coding,True,True,ENSG00000094914,AAAS,protein_coding,False,True,ENSMUSG00000036678,Aaas,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0032188,CG13137,protein_coding,True,True,ENSG00000094914,AAAS,protein_coding,False,True,ENSMUSG00000036678,Aaas,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0038453,Arl6IP1,protein_coding,True,True,ENSG00000170540,ARL6IP1,protein_coding,True,True,ENSMUSG00000030654,Arl6ip1,protein_coding,True,True,True,True,v5894,w[1118]; P{GD3027}v5894,26,25,25,23,21,18,25,24,,,,Yes,
FBgn0032329,Art8,protein_coding,True,True,ENSG00000198890,PRMT6,protein_coding,False,True,ENSMUSG00000049300,Prmt6,protein_coding,False,True,True,True,v100228,P{KK107174}VIE-260B,26,26,30,27,29,27,22,21,,,,No,
FBgn0036330,CG11263,protein_coding,True,True,ENSG00000178997,EXD1,protein_coding,True,True,ENSMUSG00000048647,Exd1,protein_coding,True,True,True,True,v31113,w[1118]; P{GD6726}v31113/TM3,30,18,28,26,30,29,25,22,,,,Yes,
FBgn0011640,lark,protein_coding,True,True,ENSG00000173933,RBM4,protein_coding,False,True,ENSMUSG00000033760,Rbm4b,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0035842,CG7504,protein_coding,True,True,ENSG00000107290,SETX,protein_coding,True,True,ENSMUSG00000043535,Setx,protein_coding,True,True,True,True,v28050,w[1118]; P{GD12257}v28050/TM3,20,18,25,25,21,21,25,24,,,,Yes,Mouse infertility reported for mutant: defective crossing-over leading to cell death. Not expected to be detected in DM
FBgn0034073,CG8414,protein_coding,True,True,ENSG00000162408,NOL9,protein_coding,False,True,ENSMUSG00000028948,Nol9,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0038055,trus,protein_coding,True,True,ENSG00000126249,PDCD2L,protein_coding,False,True,ENSMUSG00000002635,Pdcd2l,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0031947,CG7154,protein_coding,True,True,ENSG00000166164,BRD7,protein_coding,False,True,ENSMUSG00000031660,Brd7,protein_coding,True,True,True,False,v107992,P{KK100498}VIE-260B,27,24,26,26,27,26,26,22,GD works,,,No,
FBgn0262123,l(2)41Ab,protein_coding,True,True,ENSG00000141519,CCDC40,protein_coding,False,True,ENSMUSG00000039963,Ccdc40,protein_coding,True,False,True,True,,,,,,,,,,,,,,,Human infertility reported
FBgn0034269,CG6406,protein_coding,True,True,ENSG00000122591,FAM126A,protein_coding,False,True,ENSMUSG00000028995,Fam126a,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0037374,jagn,protein_coding,True,True,ENSG00000171135,JAGN1,protein_coding,False,True,ENSMUSG00000051256,Jagn1,protein_coding,True,True,True,False,,,,,,,,,,,,,,,
FBgn0027518,Wdr24,protein_coding,True,True,ENSG00000127580,WDR24,protein_coding,True,False,ENSMUSG00000025737,Wdr24,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0035805,CG7506,protein_coding,True,True,ENSG00000175606,TMEM70,protein_coding,False,True,ENSMUSG00000025940,Tmem70,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0030099,CG12056,protein_coding,True,True,ENSG00000167740,CYB5D2,protein_coding,True,False,ENSMUSG00000057778,Cyb5d2,protein_coding,True,False,True,True,51395,y[1] v[1]; P{TRiP.GLC01627}attP2,26,20,25,23,23,15,83,69,,,,No,
FBgn0032407,Pex19,protein_coding,True,True,ENSG00000162735,PEX19,protein_coding,False,True,ENSMUSG00000003464,Pex19,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0027095,Manf,protein_coding,True,True,ENSG00000145050,MANF,protein_coding,True,False,ENSMUSG00000032575,Manf,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0037873,SdhC,protein_coding,True,True,ENSG00000143252,SDHC,protein_coding,False,True,ENSMUSG00000058076,Sdhc,protein_coding,True,True,True,False,,,,,,,,,,,,,,,
FBgn0035722,CG10075,protein_coding,True,True,ENSG00000101019,UQCC1,protein_coding,True,False,ENSMUSG00000005882,Uqcc1,protein_coding,True,False,True,False,64894,y[1] sc[*] v[1]; P{TRiP.HMC05767}attP40,20,0,21,0,30,0,32,0,"Few sperm present, all presumably dead/immotile. Individualization defect",No,Ubiquinol-cytochrome c chaperone,No,
FBgn0016970,l(2)k10201,protein_coding,True,True,ENSG00000198546,ZNF511,protein_coding,False,True,ENSMUSG00000025470,Zfp511,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0035998,CG3437,protein_coding,True,True,ENSG00000168061,SAC3D1,protein_coding,True,False,ENSMUSG00000024790,Sac3d1,protein_coding,True,False,True,True,77413,y[1] sc[*] v[1]; P{TRiP.HMC06545}attP2,75,58,63,57,76,60,80,66,,,,No,
FBgn0050423,CG30423,protein_coding,True,True,ENSG00000213625,LEPROT,protein_coding,False,True,ENSMUSG00000031513,Leprotl1,protein_coding,False,True,True,True,,,,,,,,,,,,,,,
FBgn0039427,CG5447,protein_coding,True,True,ENSG00000147533,GOLGA7,protein_coding,False,True,ENSMUSG00000015341,Golga7,protein_coding,False,True,True,False,,,,,,,,,,,,,,,
FBgn0062442,Cisd2,protein_coding,True,True,ENSG00000145354,CISD2,protein_coding,False,True,ENSMUSG00000037710,Cisd1,protein_coding,True,True,True,True,33749,y1 sc* v1 sev21; P{TRiP.HMS01088}attP2,25,25,25,25,26,23,28,28,,,,No,
FBgn0001197,His2Av,protein_coding,True,True,ENSG00000164032,H2AFZ,protein_coding,False,True,ENSMUSG00000037894,H2afz,protein_coding,True,True,True,True,28966,y[1] v[1]; P{TRiP.HM05177}attP2,30,25,25,25,25,25,31,31,,Phenotype only recorded in germline stem cells,,Yes,
FBgn0038474,mRpS11,protein_coding,True,True,ENSG00000181991,MRPS11,protein_coding,False,True,ENSMUSG00000030611,Mrps11,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0037892,mRpL40,protein_coding,True,True,ENSG00000185608,MRPL40,protein_coding,True,False,ENSMUSG00000022706,Mrpl40,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0036581,MED10,protein_coding,True,True,ENSG00000133398,MED10,protein_coding,False,True,ENSMUSG00000021598,Med10,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0261266,zuc,protein_coding,True,True,ENSG00000179598,PLD6,protein_coding,True,False,ENSMUSG00000043648,Pld6,protein_coding,True,True,True,False,,,,,,,,,,,,,,,
FBgn0035248,CG13919,protein_coding,True,True,ENSG00000135211,TMEM60,protein_coding,False,True,ENSMUSG00000045435,Tmem60,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0033273,Gasz,protein_coding,True,True,ENSG00000154438,ASZ1,protein_coding,False,True,ENSMUSG00000010796,Asz1,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0004855,RpII15,protein_coding,True,True,ENSG00000105258,POLR2I,protein_coding,True,False,ENSMUSG00000019738,Polr2i,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0034535,CG11110,protein_coding,True,True,ENSG00000184903,IMMP2L,protein_coding,True,True,ENSMUSG00000056899,Immp2l,protein_coding,True,False,True,True,v106768,P{KK108425}VIE-260B,24,0,17,0,27,10,18,1,"Few sperm, but motile. OAT-like phenotype, testis is disorganized from the apical domain.",No,Mitochondrial inner membrane protease subunit 2,No,Mouse infertility reported (impaired spermatogenesis at 7 months)
FBgn0087005,rtp,protein_coding,True,True,ENSG00000171160,MORN4,protein_coding,True,False,ENSMUSG00000049670,Morn4,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0036909,Ccdc58,protein_coding,True,True,ENSG00000160124,CCDC58,protein_coding,False,True,ENSMUSG00000075229,Ccdc58,protein_coding,True,False,True,True,,,,,,,,,,,,,,,
FBgn0243513,cnir,protein_coding,True,True,ENSG00000143771,CNIH4,protein_coding,False,True,ENSMUSG00000062169,Cnih4,protein_coding,False,True,True,True,v104009,P{KK107791}VIE-260B,16,0,20,0,31,0,25,0,"No sperm. Severely impaired post-meiotic development, no individualization and also apparent problems in forming elongating bundles.",No,Inferred: vesicle-mediated transport,No,
FBgn0034592,CG9406,protein_coding,True,True,ENSG00000203666,EFCAB2,protein_coding,True,False,ENSMUSG00000026495,Efcab2,protein_coding,True,False,True,False,,,,,,,,,,,,,,,
FBgn0031254,CG13692,protein_coding,True,True,ENSG00000214087,ARL16,protein_coding,False,True,ENSMUSG00000057594,Arl16,protein_coding,False,True,True,False,,,,,,,,,,,,,,,
