,layer,id-i,id-j,gene-i,gene-j,weight-ij,other-layer,id-ortho-i,id-ortho-j,gene-ortho-i,gene-ortho-j,ortho-weight-ij
2563,HS,ENSG00000165496,ENSG00000122026,RPL10L,RPL21,0.999,MM,ENSMUSG00000008682,ENSMUSG00000072714,Rpl10,Rpl21-ps4,0.904
2564,HS,ENSG00000165496,ENSG00000122026,RPL10L,RPL21,0.999,MM,ENSMUSG00000060499,ENSMUSG00000041453,Rpl10l,Rpl21,0.968
2565,HS,ENSG00000165496,ENSG00000122026,RPL10L,RPL21,0.999,MM,ENSMUSG00000060499,ENSMUSG00000072714,Rpl10l,Rpl21-ps4,0.893
2566,HS,ENSG00000165496,ENSG00000122026,RPL10L,RPL21,0.999,MM,ENSMUSG00000058443,ENSMUSG00000041453,Rpl10-ps3,Rpl21,0.972
2567,HS,ENSG00000165496,ENSG00000122026,RPL10L,RPL21,0.999,MM,ENSMUSG00000058443,ENSMUSG00000072714,Rpl10-ps3,Rpl21-ps4,0.904
2568,HS,ENSG00000165496,ENSG00000122026,RPL10L,RPL21,0.999,DM,FBgn0024733,FBgn0032987,RpL10,RpL21,0.999
2569,HS,ENSG00000165496,ENSG00000063177,RPL10L,RPL18,0.999,MM,ENSMUSG00000008682,ENSMUSG00000059070,Rpl10,Rpl18,0.993
2570,HS,ENSG00000165496,ENSG00000063177,RPL10L,RPL18,0.999,MM,ENSMUSG00000060499,ENSMUSG00000059070,Rpl10l,Rpl18,0.996
2571,HS,ENSG00000165496,ENSG00000063177,RPL10L,RPL18,0.999,MM,ENSMUSG00000058443,ENSMUSG00000059070,Rpl10-ps3,Rpl18,0.989
2572,HS,ENSG00000165496,ENSG00000063177,RPL10L,RPL18,0.999,DM,FBgn0024733,FBgn0035753,RpL10,RpL18,0.999
2573,HS,ENSG00000165496,ENSG00000137154,RPL10L,RPS6,0.999,MM,ENSMUSG00000008682,ENSMUSG00000028495,Rpl10,Rps6,0.994
2574,HS,ENSG00000165496,ENSG00000137154,RPL10L,RPS6,0.999,MM,ENSMUSG00000060499,ENSMUSG00000028495,Rpl10l,Rps6,0.995
2575,HS,ENSG00000165496,ENSG00000137154,RPL10L,RPS6,0.999,MM,ENSMUSG00000058443,ENSMUSG00000028495,Rpl10-ps3,Rps6,0.993
2576,HS,ENSG00000165496,ENSG00000137154,RPL10L,RPS6,0.999,DM,FBgn0024733,FBgn0261592,RpL10,RpS6,0.999
2577,HS,ENSG00000165496,ENSG00000182899,RPL10L,RPL35A,0.999,MM,ENSMUSG00000008682,ENSMUSG00000060636,Rpl10,Rpl35a,0.988
2578,HS,ENSG00000165496,ENSG00000182899,RPL10L,RPL35A,0.999,MM,ENSMUSG00000060499,ENSMUSG00000060636,Rpl10l,Rpl35a,0.994
2579,HS,ENSG00000165496,ENSG00000182899,RPL10L,RPL35A,0.999,MM,ENSMUSG00000058443,ENSMUSG00000060636,Rpl10-ps3,Rpl35a,0.985
2580,HS,ENSG00000165496,ENSG00000182899,RPL10L,RPL35A,0.999,DM,FBgn0024733,FBgn0037328,RpL10,RpL35A,0.999
2581,HS,ENSG00000165496,ENSG00000112306,RPL10L,RPS12,0.999,MM,ENSMUSG00000008682,ENSMUSG00000061983,Rpl10,Rps12,0.981
2582,HS,ENSG00000165496,ENSG00000112306,RPL10L,RPS12,0.999,MM,ENSMUSG00000008682,ENSMUSG00000067038,Rpl10,Rps12-ps3,0.995
2583,HS,ENSG00000165496,ENSG00000112306,RPL10L,RPS12,0.999,MM,ENSMUSG00000060499,ENSMUSG00000061983,Rpl10l,Rps12,0.9
2584,HS,ENSG00000165496,ENSG00000112306,RPL10L,RPS12,0.999,MM,ENSMUSG00000060499,ENSMUSG00000067038,Rpl10l,Rps12-ps3,0.971
2585,HS,ENSG00000165496,ENSG00000112306,RPL10L,RPS12,0.999,MM,ENSMUSG00000058443,ENSMUSG00000061983,Rpl10-ps3,Rps12,0.981
2586,HS,ENSG00000165496,ENSG00000112306,RPL10L,RPS12,0.999,MM,ENSMUSG00000058443,ENSMUSG00000067038,Rpl10-ps3,Rps12-ps3,0.994
2587,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,MM,ENSMUSG00000008682,ENSMUSG00000062997,Rpl10,Rpl35,0.959
2588,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,MM,ENSMUSG00000008682,ENSMUSG00000069439,Rpl10,Gm8444,0.83
2589,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,MM,ENSMUSG00000008682,ENSMUSG00000078193,Rpl10,Gm2000,0.952
2590,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,MM,ENSMUSG00000008682,ENSMUSG00000091449,Rpl10,Gm10269,0.83
2591,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,MM,ENSMUSG00000060499,ENSMUSG00000062997,Rpl10l,Rpl35,0.948
2592,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,MM,ENSMUSG00000060499,ENSMUSG00000069439,Rpl10l,Gm8444,0.823
2593,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,MM,ENSMUSG00000060499,ENSMUSG00000078193,Rpl10l,Gm2000,0.948
2594,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,MM,ENSMUSG00000060499,ENSMUSG00000091449,Rpl10l,Gm10269,0.981
2595,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,MM,ENSMUSG00000058443,ENSMUSG00000062997,Rpl10-ps3,Rpl35,0.95
2596,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,MM,ENSMUSG00000058443,ENSMUSG00000069439,Rpl10-ps3,Gm8444,0.83
2597,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,MM,ENSMUSG00000058443,ENSMUSG00000078193,Rpl10-ps3,Gm2000,0.952
2598,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,MM,ENSMUSG00000058443,ENSMUSG00000091449,Rpl10-ps3,Gm10269,0.83
2599,HS,ENSG00000165496,ENSG00000136942,RPL10L,RPL35,0.999,DM,FBgn0024733,FBgn0029785,RpL10,RpL35,0.999
2600,HS,ENSG00000165496,ENSG00000149273,RPL10L,RPS3,0.999,MM,ENSMUSG00000008682,ENSMUSG00000030744,Rpl10,Rps3,0.985
2601,HS,ENSG00000165496,ENSG00000149273,RPL10L,RPS3,0.999,MM,ENSMUSG00000060499,ENSMUSG00000030744,Rpl10l,Rps3,0.996
2602,HS,ENSG00000165496,ENSG00000149273,RPL10L,RPS3,0.999,MM,ENSMUSG00000058443,ENSMUSG00000030744,Rpl10-ps3,Rps3,0.977
2603,HS,ENSG00000165496,ENSG00000149273,RPL10L,RPS3,0.999,DM,FBgn0024733,FBgn0002622,RpL10,RpS3,0.999
2604,HS,ENSG00000165496,ENSG00000186468,RPL10L,RPS23,0.999,MM,ENSMUSG00000008682,ENSMUSG00000049517,Rpl10,Rps23,0.995
2605,HS,ENSG00000165496,ENSG00000186468,RPL10L,RPS23,0.999,MM,ENSMUSG00000060499,ENSMUSG00000049517,Rpl10l,Rps23,0.994
2606,HS,ENSG00000165496,ENSG00000186468,RPL10L,RPS23,0.999,MM,ENSMUSG00000058443,ENSMUSG00000049517,Rpl10-ps3,Rps23,0.992
2607,HS,ENSG00000165496,ENSG00000186468,RPL10L,RPS23,0.999,DM,FBgn0024733,FBgn0033912,RpL10,RpS23,0.999
2608,HS,ENSG00000165496,ENSG00000198034,RPL10L,RPS4X,0.999,MM,ENSMUSG00000008682,ENSMUSG00000031320,Rpl10,Rps4x,0.94
2609,HS,ENSG00000165496,ENSG00000198034,RPL10L,RPS4X,0.999,MM,ENSMUSG00000008682,ENSMUSG00000063171,Rpl10,Rps4l,0.817
2610,HS,ENSG00000165496,ENSG00000198034,RPL10L,RPS4X,0.999,MM,ENSMUSG00000060499,ENSMUSG00000031320,Rpl10l,Rps4x,0.817
2611,HS,ENSG00000165496,ENSG00000198034,RPL10L,RPS4X,0.999,MM,ENSMUSG00000060499,ENSMUSG00000063171,Rpl10l,Rps4l,0.828
2612,HS,ENSG00000165496,ENSG00000198034,RPL10L,RPS4X,0.999,MM,ENSMUSG00000058443,ENSMUSG00000031320,Rpl10-ps3,Rps4x,0.915
2613,HS,ENSG00000165496,ENSG00000198034,RPL10L,RPS4X,0.999,MM,ENSMUSG00000058443,ENSMUSG00000063171,Rpl10-ps3,Rps4l,0.817
2614,HS,ENSG00000165496,ENSG00000198034,RPL10L,RPS4X,0.999,DM,FBgn0024733,FBgn0011284,RpL10,RpS4,0.999
2615,HS,ENSG00000165496,ENSG00000167526,RPL10L,RPL13,0.999,MM,ENSMUSG00000008682,ENSMUSG00000059776,Rpl10,Rpl13-ps6,0.986
2616,HS,ENSG00000165496,ENSG00000167526,RPL10L,RPL13,0.999,MM,ENSMUSG00000008682,ENSMUSG00000059835,Rpl10,Rpl13-ps3,0.899
2617,HS,ENSG00000165496,ENSG00000167526,RPL10L,RPL13,0.999,MM,ENSMUSG00000060499,ENSMUSG00000059776,Rpl10l,Rpl13-ps6,0.992
2618,HS,ENSG00000165496,ENSG00000167526,RPL10L,RPL13,0.999,MM,ENSMUSG00000060499,ENSMUSG00000059835,Rpl10l,Rpl13-ps3,0.899
2619,HS,ENSG00000165496,ENSG00000167526,RPL10L,RPL13,0.999,MM,ENSMUSG00000058443,ENSMUSG00000059776,Rpl10-ps3,Rpl13-ps6,0.974
2620,HS,ENSG00000165496,ENSG00000167526,RPL10L,RPL13,0.999,MM,ENSMUSG00000058443,ENSMUSG00000059835,Rpl10-ps3,Rpl13-ps3,0.899
2621,HS,ENSG00000165496,ENSG00000167526,RPL10L,RPL13,0.999,DM,FBgn0024733,FBgn0011272,RpL10,RpL13,0.999
2622,HS,ENSG00000165496,ENSG00000182774,RPL10L,RPS17,0.999,MM,ENSMUSG00000008682,ENSMUSG00000061787,Rpl10,Rps17,0.976
2623,HS,ENSG00000165496,ENSG00000182774,RPL10L,RPS17,0.999,MM,ENSMUSG00000060499,ENSMUSG00000061787,Rpl10l,Rps17,0.951
2624,HS,ENSG00000165496,ENSG00000182774,RPL10L,RPS17,0.999,MM,ENSMUSG00000058443,ENSMUSG00000061787,Rpl10-ps3,Rps17,0.941
2625,HS,ENSG00000165496,ENSG00000182774,RPL10L,RPS17,0.999,DM,FBgn0024733,FBgn0005533,RpL10,RpS17,0.999
2626,HS,ENSG00000165496,ENSG00000109475,RPL10L,RPL34,0.999,MM,ENSMUSG00000008682,ENSMUSG00000068396,Rpl10,Rpl34-ps1,0.982
2627,HS,ENSG00000165496,ENSG00000109475,RPL10L,RPL34,0.999,MM,ENSMUSG00000060499,ENSMUSG00000068396,Rpl10l,Rpl34-ps1,0.988
2628,HS,ENSG00000165496,ENSG00000109475,RPL10L,RPL34,0.999,MM,ENSMUSG00000058443,ENSMUSG00000068396,Rpl10-ps3,Rpl34-ps1,0.971
2629,HS,ENSG00000165496,ENSG00000109475,RPL10L,RPL34,0.999,DM,FBgn0024733,FBgn0037686,RpL10,RpL34b,0.996
2630,HS,ENSG00000165496,ENSG00000109475,RPL10L,RPL34,0.999,DM,FBgn0024733,FBgn0039406,RpL10,RpL34a,0.999
2631,HS,ENSG00000165496,ENSG00000145425,RPL10L,RPS3A,0.999,MM,ENSMUSG00000008682,ENSMUSG00000028081,Rpl10,Rps3a1,0.968
2632,HS,ENSG00000165496,ENSG00000145425,RPL10L,RPS3A,0.999,MM,ENSMUSG00000060499,ENSMUSG00000028081,Rpl10l,Rps3a1,0.994
2633,HS,ENSG00000165496,ENSG00000145425,RPL10L,RPS3A,0.999,MM,ENSMUSG00000058443,ENSMUSG00000028081,Rpl10-ps3,Rps3a1,0.96
2634,HS,ENSG00000165496,ENSG00000145425,RPL10L,RPS3A,0.999,DM,FBgn0024733,FBgn0017545,RpL10,RpS3A,0.999
2635,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000008682,ENSMUSG00000062874,Rpl10,Gm4978,0.795
2636,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000008682,ENSMUSG00000068579,Rpl10,Rpl7a-ps3,0.795
2637,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000008682,ENSMUSG00000070778,Rpl10,Rpl7a-ps8,0.795
2638,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000008682,ENSMUSG00000071052,Rpl10,Rpl7a-ps5,0.795
2639,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000008682,ENSMUSG00000062647,Rpl10,Rpl7a,0.981
2640,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000060499,ENSMUSG00000062874,Rpl10l,Gm4978,0.76
2641,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000060499,ENSMUSG00000068579,Rpl10l,Rpl7a-ps3,0.76
2642,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000060499,ENSMUSG00000070778,Rpl10l,Rpl7a-ps8,0.76
2643,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000060499,ENSMUSG00000071052,Rpl10l,Rpl7a-ps5,0.76
2644,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000060499,ENSMUSG00000062647,Rpl10l,Rpl7a,0.93
2645,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000058443,ENSMUSG00000062874,Rpl10-ps3,Gm4978,0.795
2646,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000058443,ENSMUSG00000068579,Rpl10-ps3,Rpl7a-ps3,0.795
2647,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000058443,ENSMUSG00000070778,Rpl10-ps3,Rpl7a-ps8,0.795
2648,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000058443,ENSMUSG00000071052,Rpl10-ps3,Rpl7a-ps5,0.795
2649,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,MM,ENSMUSG00000058443,ENSMUSG00000062647,Rpl10-ps3,Rpl7a,0.94
2650,HS,ENSG00000165496,ENSG00000148303,RPL10L,RPL7A,0.999,DM,FBgn0024733,FBgn0014026,RpL10,RpL7A,0.999
2651,HS,ENSG00000165496,ENSG00000071082,RPL10L,RPL31,0.999,MM,ENSMUSG00000008682,ENSMUSG00000073702,Rpl10,Rpl31,0.998
2652,HS,ENSG00000165496,ENSG00000071082,RPL10L,RPL31,0.999,MM,ENSMUSG00000060499,ENSMUSG00000073702,Rpl10l,Rpl31,0.993
2653,HS,ENSG00000165496,ENSG00000071082,RPL10L,RPL31,0.999,MM,ENSMUSG00000058443,ENSMUSG00000073702,Rpl10-ps3,Rpl31,0.998
2654,HS,ENSG00000165496,ENSG00000071082,RPL10L,RPL31,0.999,DM,FBgn0024733,FBgn0285949,RpL10,RpL31,0.999
2655,HS,ENSG00000165496,ENSG00000114391,RPL10L,RPL24,0.999,MM,ENSMUSG00000008682,ENSMUSG00000098274,Rpl10,Rpl24,0.995
2656,HS,ENSG00000165496,ENSG00000114391,RPL10L,RPL24,0.999,MM,ENSMUSG00000060499,ENSMUSG00000098274,Rpl10l,Rpl24,0.972
2657,HS,ENSG00000165496,ENSG00000114391,RPL10L,RPL24,0.999,MM,ENSMUSG00000058443,ENSMUSG00000098274,Rpl10-ps3,Rpl24,0.994
2658,HS,ENSG00000165496,ENSG00000114391,RPL10L,RPL24,0.999,DM,FBgn0024733,FBgn0032518,RpL10,RpL24,0.999
2659,HS,ENSG00000165496,ENSG00000168028,RPL10L,RPSA,0.999,MM,ENSMUSG00000008682,ENSMUSG00000032518,Rpl10,Rpsa,0.914
2660,HS,ENSG00000165496,ENSG00000168028,RPL10L,RPSA,0.999,MM,ENSMUSG00000008682,ENSMUSG00000047676,Rpl10,Rpsa-ps10,0.908
2661,HS,ENSG00000165496,ENSG00000168028,RPL10L,RPSA,0.999,MM,ENSMUSG00000060499,ENSMUSG00000032518,Rpl10l,Rpsa,0.901
2662,HS,ENSG00000165496,ENSG00000168028,RPL10L,RPSA,0.999,MM,ENSMUSG00000060499,ENSMUSG00000047676,Rpl10l,Rpsa-ps10,0.907
2663,HS,ENSG00000165496,ENSG00000168028,RPL10L,RPSA,0.999,MM,ENSMUSG00000058443,ENSMUSG00000032518,Rpl10-ps3,Rpsa,0.907
2664,HS,ENSG00000165496,ENSG00000168028,RPL10L,RPSA,0.999,MM,ENSMUSG00000058443,ENSMUSG00000047676,Rpl10-ps3,Rpsa-ps10,0.906
2665,HS,ENSG00000165496,ENSG00000168028,RPL10L,RPSA,0.999,DM,FBgn0024733,FBgn0003517,RpL10,sta,0.999
2666,HS,ENSG00000165496,ENSG00000149806,RPL10L,FAU,0.999,MM,ENSMUSG00000008682,ENSMUSG00000050299,Rpl10,Gm9843,0.945
2667,HS,ENSG00000165496,ENSG00000149806,RPL10L,FAU,0.999,MM,ENSMUSG00000008682,ENSMUSG00000038274,Rpl10,Fau,0.921
2668,HS,ENSG00000165496,ENSG00000149806,RPL10L,FAU,0.999,MM,ENSMUSG00000060499,ENSMUSG00000050299,Rpl10l,Gm9843,0.912
2669,HS,ENSG00000165496,ENSG00000149806,RPL10L,FAU,0.999,MM,ENSMUSG00000060499,ENSMUSG00000038274,Rpl10l,Fau,0.99
2670,HS,ENSG00000165496,ENSG00000149806,RPL10L,FAU,0.999,MM,ENSMUSG00000058443,ENSMUSG00000050299,Rpl10-ps3,Gm9843,0.914
2671,HS,ENSG00000165496,ENSG00000149806,RPL10L,FAU,0.999,MM,ENSMUSG00000058443,ENSMUSG00000038274,Rpl10-ps3,Fau,0.912
2672,HS,ENSG00000165496,ENSG00000149806,RPL10L,FAU,0.999,DM,FBgn0024733,FBgn0038834,RpL10,RpS30,0.999
2673,HS,ENSG00000165496,ENSG00000170889,RPL10L,RPS9,0.999,MM,ENSMUSG00000008682,ENSMUSG00000006333,Rpl10,Rps9,0.994
2674,HS,ENSG00000165496,ENSG00000170889,RPL10L,RPS9,0.999,MM,ENSMUSG00000060499,ENSMUSG00000006333,Rpl10l,Rps9,0.995
2675,HS,ENSG00000165496,ENSG00000170889,RPL10L,RPS9,0.999,MM,ENSMUSG00000058443,ENSMUSG00000006333,Rpl10-ps3,Rps9,0.993
2676,HS,ENSG00000165496,ENSG00000170889,RPL10L,RPS9,0.999,DM,FBgn0024733,FBgn0010408,RpL10,RpS9,0.999
2677,HS,ENSG00000165496,ENSG00000144713,RPL10L,RPL32,0.999,MM,ENSMUSG00000008682,ENSMUSG00000057841,Rpl10,Rpl32,0.998
2678,HS,ENSG00000165496,ENSG00000144713,RPL10L,RPL32,0.999,MM,ENSMUSG00000060499,ENSMUSG00000057841,Rpl10l,Rpl32,0.992
2679,HS,ENSG00000165496,ENSG00000144713,RPL10L,RPL32,0.999,MM,ENSMUSG00000058443,ENSMUSG00000057841,Rpl10-ps3,Rpl32,0.997
2680,HS,ENSG00000165496,ENSG00000144713,RPL10L,RPL32,0.999,DM,FBgn0024733,FBgn0002626,RpL10,RpL32,0.999
2681,HS,ENSG00000165496,ENSG00000198755,RPL10L,RPL10A,0.999,MM,ENSMUSG00000008682,ENSMUSG00000037805,Rpl10,Rpl10a,0.999
2682,HS,ENSG00000165496,ENSG00000198755,RPL10L,RPL10A,0.999,MM,ENSMUSG00000060499,ENSMUSG00000037805,Rpl10l,Rpl10a,0.996
2683,HS,ENSG00000165496,ENSG00000198755,RPL10L,RPL10A,0.999,MM,ENSMUSG00000058443,ENSMUSG00000037805,Rpl10-ps3,Rpl10a,0.998
2684,HS,ENSG00000165496,ENSG00000198755,RPL10L,RPL10A,0.999,DM,FBgn0024733,FBgn0036213,RpL10,RpL10Ab,0.999
2685,HS,ENSG00000165496,ENSG00000198755,RPL10L,RPL10A,0.999,DM,FBgn0024733,FBgn0038281,RpL10,RpL10Aa,0.998
2686,HS,ENSG00000165496,ENSG00000164587,RPL10L,RPS14,0.999,MM,ENSMUSG00000008682,ENSMUSG00000024608,Rpl10,Rps14,0.992
2687,HS,ENSG00000165496,ENSG00000164587,RPL10L,RPS14,0.999,MM,ENSMUSG00000060499,ENSMUSG00000024608,Rpl10l,Rps14,0.994
2688,HS,ENSG00000165496,ENSG00000164587,RPL10L,RPS14,0.999,MM,ENSMUSG00000058443,ENSMUSG00000024608,Rpl10-ps3,Rps14,0.991
2689,HS,ENSG00000165496,ENSG00000164587,RPL10L,RPS14,0.999,DM,FBgn0024733,FBgn0004404,RpL10,RpS14b,0.994
2690,HS,ENSG00000165496,ENSG00000122406,RPL10L,RPL5,0.999,MM,ENSMUSG00000008682,ENSMUSG00000058558,Rpl10,Rpl5,0.993
2691,HS,ENSG00000165496,ENSG00000122406,RPL10L,RPL5,0.999,MM,ENSMUSG00000060499,ENSMUSG00000058558,Rpl10l,Rpl5,0.987
2692,HS,ENSG00000165496,ENSG00000122406,RPL10L,RPL5,0.999,MM,ENSMUSG00000058443,ENSMUSG00000058558,Rpl10-ps3,Rpl5,0.992
2693,HS,ENSG00000165496,ENSG00000122406,RPL10L,RPL5,0.999,DM,FBgn0024733,FBgn0064225,RpL10,RpL5,0.999
2694,HS,ENSG00000165496,ENSG00000197958,RPL10L,RPL12,0.999,MM,ENSMUSG00000008682,ENSMUSG00000063328,Rpl10,Gm9396,0.86
2695,HS,ENSG00000165496,ENSG00000197958,RPL10L,RPL12,0.999,MM,ENSMUSG00000008682,ENSMUSG00000038900,Rpl10,Rpl12,0.982
2696,HS,ENSG00000165496,ENSG00000197958,RPL10L,RPL12,0.999,MM,ENSMUSG00000060499,ENSMUSG00000063328,Rpl10l,Gm9396,0.846
2697,HS,ENSG00000165496,ENSG00000197958,RPL10L,RPL12,0.999,MM,ENSMUSG00000060499,ENSMUSG00000038900,Rpl10l,Rpl12,0.955
2698,HS,ENSG00000165496,ENSG00000197958,RPL10L,RPL12,0.999,MM,ENSMUSG00000058443,ENSMUSG00000063328,Rpl10-ps3,Gm9396,0.86
2699,HS,ENSG00000165496,ENSG00000197958,RPL10L,RPL12,0.999,MM,ENSMUSG00000058443,ENSMUSG00000038900,Rpl10-ps3,Rpl12,0.973
2700,HS,ENSG00000165496,ENSG00000197958,RPL10L,RPL12,0.999,DM,FBgn0024733,FBgn0034968,RpL10,RpL12,0.999
2701,HS,ENSG00000165496,ENSG00000163682,RPL10L,RPL9,0.999,MM,ENSMUSG00000008682,ENSMUSG00000047215,Rpl10,Rpl9,0.979
2702,HS,ENSG00000165496,ENSG00000163682,RPL10L,RPL9,0.999,MM,ENSMUSG00000008682,ENSMUSG00000062456,Rpl10,Rpl9-ps6,0.864
2703,HS,ENSG00000165496,ENSG00000163682,RPL10L,RPL9,0.999,MM,ENSMUSG00000060499,ENSMUSG00000047215,Rpl10l,Rpl9,0.983
2704,HS,ENSG00000165496,ENSG00000163682,RPL10L,RPL9,0.999,MM,ENSMUSG00000060499,ENSMUSG00000062456,Rpl10l,Rpl9-ps6,0.845
2705,HS,ENSG00000165496,ENSG00000163682,RPL10L,RPL9,0.999,MM,ENSMUSG00000058443,ENSMUSG00000047215,Rpl10-ps3,Rpl9,0.966
2706,HS,ENSG00000165496,ENSG00000163682,RPL10L,RPL9,0.999,MM,ENSMUSG00000058443,ENSMUSG00000062456,Rpl10-ps3,Rpl9-ps6,0.864
2707,HS,ENSG00000165496,ENSG00000163682,RPL10L,RPL9,0.999,DM,FBgn0024733,FBgn0015756,RpL10,RpL9,0.999
2708,HS,ENSG00000165496,ENSG00000167658,RPL10L,EEF2,0.999,MM,ENSMUSG00000008682,ENSMUSG00000034994,Rpl10,Eef2,0.939
2709,HS,ENSG00000165496,ENSG00000167658,RPL10L,EEF2,0.999,MM,ENSMUSG00000060499,ENSMUSG00000034994,Rpl10l,Eef2,0.927
2710,HS,ENSG00000165496,ENSG00000167658,RPL10L,EEF2,0.999,MM,ENSMUSG00000058443,ENSMUSG00000034994,Rpl10-ps3,Eef2,0.932
2711,HS,ENSG00000165496,ENSG00000167658,RPL10L,EEF2,0.999,DM,FBgn0024733,FBgn0000559,RpL10,eEF2,0.999
2712,HS,ENSG00000165496,ENSG00000124614,RPL10L,RPS10,0.999,MM,ENSMUSG00000008682,ENSMUSG00000052146,Rpl10,Rps10,0.943
2713,HS,ENSG00000165496,ENSG00000124614,RPL10L,RPS10,0.999,MM,ENSMUSG00000008682,ENSMUSG00000060438,Rpl10,Rps10-ps1,0.871
2714,HS,ENSG00000165496,ENSG00000124614,RPL10L,RPS10,0.999,MM,ENSMUSG00000060499,ENSMUSG00000052146,Rpl10l,Rps10,0.871
2715,HS,ENSG00000165496,ENSG00000124614,RPL10L,RPS10,0.999,MM,ENSMUSG00000060499,ENSMUSG00000060438,Rpl10l,Rps10-ps1,0.861
2716,HS,ENSG00000165496,ENSG00000124614,RPL10L,RPS10,0.999,MM,ENSMUSG00000058443,ENSMUSG00000052146,Rpl10-ps3,Rps10,0.908
2717,HS,ENSG00000165496,ENSG00000124614,RPL10L,RPS10,0.999,MM,ENSMUSG00000058443,ENSMUSG00000060438,Rpl10-ps3,Rps10-ps1,0.871
2718,HS,ENSG00000165496,ENSG00000124614,RPL10L,RPS10,0.999,DM,FBgn0024733,FBgn0285947,RpL10,RpS10b,0.996
2719,HS,ENSG00000165496,ENSG00000124614,RPL10L,RPS10,0.999,DM,FBgn0024733,FBgn0027494,RpL10,RpS10a,0.999
2720,HS,ENSG00000165496,ENSG00000161970,RPL10L,RPL26,0.999,MM,ENSMUSG00000008682,ENSMUSG00000060938,Rpl10,Rpl26,0.999
2721,HS,ENSG00000165496,ENSG00000161970,RPL10L,RPL26,0.999,MM,ENSMUSG00000060499,ENSMUSG00000060938,Rpl10l,Rpl26,0.994
2722,HS,ENSG00000165496,ENSG00000161970,RPL10L,RPL26,0.999,MM,ENSMUSG00000058443,ENSMUSG00000060938,Rpl10-ps3,Rpl26,0.997
2723,HS,ENSG00000165496,ENSG00000161970,RPL10L,RPL26,0.999,DM,FBgn0024733,FBgn0036825,RpL10,RpL26,0.999
2724,HS,ENSG00000165496,ENSG00000197728,RPL10L,RPS26,0.999,MM,ENSMUSG00000008682,ENSMUSG00000025362,Rpl10,Rps26,0.994
2725,HS,ENSG00000165496,ENSG00000197728,RPL10L,RPS26,0.999,MM,ENSMUSG00000008682,ENSMUSG00000059775,Rpl10,Rps26-ps1,0.982
2726,HS,ENSG00000165496,ENSG00000197728,RPL10L,RPS26,0.999,MM,ENSMUSG00000060499,ENSMUSG00000025362,Rpl10l,Rps26,0.904
2727,HS,ENSG00000165496,ENSG00000197728,RPL10L,RPS26,0.999,MM,ENSMUSG00000060499,ENSMUSG00000059775,Rpl10l,Rps26-ps1,0.904
2728,HS,ENSG00000165496,ENSG00000197728,RPL10L,RPS26,0.999,MM,ENSMUSG00000058443,ENSMUSG00000025362,Rpl10-ps3,Rps26,0.983
2729,HS,ENSG00000165496,ENSG00000197728,RPL10L,RPS26,0.999,MM,ENSMUSG00000058443,ENSMUSG00000059775,Rpl10-ps3,Rps26-ps1,0.982
2730,HS,ENSG00000165496,ENSG00000197728,RPL10L,RPS26,0.999,DM,FBgn0024733,FBgn0261597,RpL10,RpS26,0.999
